10/04/24 13:20:51 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 13:20:51 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__13-20-51/tensorboard".
10/04/24 13:20:51 Starting Tensorboard thread...
10/04/24 13:20:55 Tensorboard is ready at http://localhost:6006/.
10/04/24 13:20:55 Continuing to training script...
10/04/24 13:20:58 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

10/04/24 13:20:58 Train Loader Image Data Size: (28, 28)
10/04/24 13:20:59 (0:00:01.18) | [1/10000] Batch 0 (1.146s) | LR: 1e-08 | KLW: 0, KLD (loss): 4914.667, Rec. Loss: 13952.25781250 | Total Loss: 13952.25781250
10/04/24 13:21:33 (0:00:35.68) | [1/10000] Batch 800 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4731.321, Rec. Loss: 12341.14843750 | Total Loss: 12341.14843750
10/04/24 13:21:33 (0:00:35.72) | [1/10000] Batch 801 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5768.676, Rec. Loss: 14831.98242188 | Total Loss: 14831.98242188
10/04/24 13:21:33 (0:00:35.75) | [1/10000] Batch 802 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4897.176, Rec. Loss: 12758.55859375 | Total Loss: 12758.55859375
10/04/24 13:21:33 (0:00:35.79) | [1/10000] Batch 803 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4906.543, Rec. Loss: 12717.60839844 | Total Loss: 12717.60839844
10/04/24 13:21:34 (0:00:35.83) | [1/10000] Batch 804 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5278.229, Rec. Loss: 13751.22265625 | Total Loss: 13751.22265625
10/04/24 13:21:34 (0:00:35.87) | [1/10000] Batch 805 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5100.220, Rec. Loss: 13274.69238281 | Total Loss: 13274.69238281
10/04/24 13:21:34 (0:00:35.91) | [1/10000] Batch 806 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5249.003, Rec. Loss: 13674.66699219 | Total Loss: 13674.66699219
10/04/24 13:21:34 (0:00:35.95) | [1/10000] Batch 807 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5169.281, Rec. Loss: 13409.23730469 | Total Loss: 13409.23730469
10/04/24 13:21:34 (0:00:35.99) | [1/10000] Batch 808 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5028.343, Rec. Loss: 13087.74707031 | Total Loss: 13087.74707031
10/04/24 13:21:34 (0:00:36.02) | [1/10000] Batch 809 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5402.732, Rec. Loss: 14008.07519531 | Total Loss: 14008.07519531
10/04/24 13:21:34 (0:00:36.06) | [1/10000] Batch 810 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5374.586, Rec. Loss: 14074.34570312 | Total Loss: 14074.34570312
10/04/24 13:21:34 (0:00:36.10) | [1/10000] Batch 811 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5604.063, Rec. Loss: 14667.88574219 | Total Loss: 14667.88574219
10/04/24 13:21:34 (0:00:36.14) | [1/10000] Batch 812 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4910.802, Rec. Loss: 12728.52246094 | Total Loss: 12728.52246094
10/04/24 13:21:34 (0:00:36.18) | [1/10000] Batch 813 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4525.562, Rec. Loss: 11767.27734375 | Total Loss: 11767.27734375
10/04/24 13:21:34 (0:00:36.22) | [1/10000] Batch 814 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5023.248, Rec. Loss: 13013.91796875 | Total Loss: 13013.91796875
10/04/24 13:21:34 (0:00:36.26) | [1/10000] Batch 815 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4936.560, Rec. Loss: 12947.02246094 | Total Loss: 12947.02246094
10/04/24 13:21:34 (0:00:36.30) | [1/10000] Batch 816 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5467.797, Rec. Loss: 13898.32519531 | Total Loss: 13898.32519531
10/04/24 13:21:34 (0:00:36.34) | [1/10000] Batch 817 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4552.005, Rec. Loss: 11735.09179688 | Total Loss: 11735.09179688
10/04/24 13:21:34 (0:00:36.38) | [1/10000] Batch 818 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5198.258, Rec. Loss: 13507.44335938 | Total Loss: 13507.44335938
10/04/24 13:21:34 (0:00:36.41) | [1/10000] Batch 819 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5494.823, Rec. Loss: 14343.48437500 | Total Loss: 14343.48437500
10/04/24 13:21:34 (0:00:36.45) | [1/10000] Batch 820 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5363.385, Rec. Loss: 13905.60644531 | Total Loss: 13905.60644531
10/04/24 13:21:34 (0:00:36.49) | [1/10000] Batch 821 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4972.594, Rec. Loss: 12909.91308594 | Total Loss: 12909.91308594
10/04/24 13:21:34 (0:00:36.53) | [1/10000] Batch 822 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4874.483, Rec. Loss: 12572.41015625 | Total Loss: 12572.41015625
10/04/24 13:21:34 (0:00:36.57) | [1/10000] Batch 823 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5467.116, Rec. Loss: 14141.22753906 | Total Loss: 14141.22753906
10/04/24 13:21:34 (0:00:36.61) | [1/10000] Batch 824 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4734.039, Rec. Loss: 12433.18457031 | Total Loss: 12433.18457031
10/04/24 13:21:34 (0:00:36.65) | [1/10000] Batch 825 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4979.679, Rec. Loss: 12913.17187500 | Total Loss: 12913.17187500
10/04/24 13:21:34 (0:00:36.68) | [1/10000] Batch 826 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5448.790, Rec. Loss: 14134.18164062 | Total Loss: 14134.18164062
10/04/24 13:21:34 (0:00:36.72) | [1/10000] Batch 827 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5401.740, Rec. Loss: 14196.32617188 | Total Loss: 14196.32617188
10/04/24 13:21:34 (0:00:36.76) | [1/10000] Batch 828 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5190.450, Rec. Loss: 13371.10839844 | Total Loss: 13371.10839844
10/04/24 13:21:34 (0:00:36.80) | [1/10000] Batch 829 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5491.751, Rec. Loss: 14190.72656250 | Total Loss: 14190.72656250
10/04/24 13:21:35 (0:00:36.84) | [1/10000] Batch 830 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5127.425, Rec. Loss: 13292.02246094 | Total Loss: 13292.02246094
10/04/24 13:21:35 (0:00:36.88) | [1/10000] Batch 831 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4963.498, Rec. Loss: 12779.73730469 | Total Loss: 12779.73730469
10/04/24 13:21:35 (0:00:36.92) | [1/10000] Batch 832 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5184.589, Rec. Loss: 13468.94921875 | Total Loss: 13468.94921875
10/04/24 13:21:35 (0:00:36.96) | [1/10000] Batch 833 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4882.445, Rec. Loss: 12686.26464844 | Total Loss: 12686.26464844
10/04/24 13:21:35 (0:00:36.99) | [1/10000] Batch 834 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4618.175, Rec. Loss: 11829.64941406 | Total Loss: 11829.64941406
10/04/24 13:21:35 (0:00:37.03) | [1/10000] Batch 835 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5370.515, Rec. Loss: 13794.02246094 | Total Loss: 13794.02246094
10/04/24 13:21:35 (0:00:37.07) | [1/10000] Batch 836 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5117.262, Rec. Loss: 13170.01171875 | Total Loss: 13170.01171875
10/04/24 13:21:35 (0:00:37.11) | [1/10000] Batch 837 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4815.205, Rec. Loss: 12408.95312500 | Total Loss: 12408.95312500
10/04/24 13:21:35 (0:00:37.15) | [1/10000] Batch 838 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5550.117, Rec. Loss: 14198.50976562 | Total Loss: 14198.50976562
10/04/24 13:21:35 (0:00:37.19) | [1/10000] Batch 839 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5479.713, Rec. Loss: 14077.62304688 | Total Loss: 14077.62304688
10/04/24 13:21:35 (0:00:37.23) | [1/10000] Batch 840 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5129.433, Rec. Loss: 13388.10937500 | Total Loss: 13388.10937500
10/04/24 13:21:35 (0:00:37.27) | [1/10000] Batch 841 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5045.718, Rec. Loss: 13092.77734375 | Total Loss: 13092.77734375
10/04/24 13:21:35 (0:00:37.31) | [1/10000] Batch 842 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 5290.990, Rec. Loss: 13489.66699219 | Total Loss: 13489.66699219
10/04/24 13:21:35 (0:00:37.34) | [1/10000] Batch 843 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5415.672, Rec. Loss: 13841.24609375 | Total Loss: 13841.24609375
10/04/24 13:21:35 (0:00:37.39) | [1/10000] Batch 844 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5271.757, Rec. Loss: 13407.73535156 | Total Loss: 13407.73535156
10/04/24 13:21:35 (0:00:37.43) | [1/10000] Batch 845 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 5195.478, Rec. Loss: 13379.12207031 | Total Loss: 13379.12207031
10/04/24 13:21:35 (0:00:37.47) | [1/10000] Batch 846 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 4976.348, Rec. Loss: 12855.52343750 | Total Loss: 12855.52343750
10/04/24 13:21:35 (0:00:37.51) | [1/10000] Batch 847 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 5133.699, Rec. Loss: 13328.39160156 | Total Loss: 13328.39160156
10/04/24 13:21:35 (0:00:37.55) | [1/10000] Batch 848 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 5322.193, Rec. Loss: 13866.53027344 | Total Loss: 13866.53027344
10/04/24 13:21:35 (0:00:37.59) | [1/10000] Batch 849 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5342.970, Rec. Loss: 13644.93261719 | Total Loss: 13644.93261719
10/04/24 13:21:35 (0:00:37.63) | [1/10000] Batch 850 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 4938.950, Rec. Loss: 12836.80664062 | Total Loss: 12836.80664062
10/04/24 13:21:35 (0:00:37.67) | [1/10000] Batch 851 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5587.098, Rec. Loss: 14308.51562500 | Total Loss: 14308.51562500
10/04/24 13:21:35 (0:00:37.71) | [1/10000] Batch 852 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5134.846, Rec. Loss: 13275.54687500 | Total Loss: 13275.54687500
10/04/24 13:21:35 (0:00:37.75) | [1/10000] Batch 853 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 5173.077, Rec. Loss: 13445.41992188 | Total Loss: 13445.41992188
10/04/24 13:21:35 (0:00:37.79) | [1/10000] Batch 854 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5423.915, Rec. Loss: 13991.34667969 | Total Loss: 13991.34667969
10/04/24 13:21:36 (0:00:37.83) | [1/10000] Batch 855 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 5098.380, Rec. Loss: 13192.67382812 | Total Loss: 13192.67382812
10/04/24 13:21:36 (0:00:37.87) | [1/10000] Batch 856 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5058.220, Rec. Loss: 13056.67285156 | Total Loss: 13056.67285156
10/04/24 13:21:36 (0:00:37.91) | [1/10000] Batch 857 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 5520.292, Rec. Loss: 14119.17382812 | Total Loss: 14119.17382812
10/04/24 13:21:36 (0:00:37.95) | [1/10000] Batch 858 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4991.048, Rec. Loss: 12834.60058594 | Total Loss: 12834.60058594
10/04/24 13:21:36 (0:00:37.99) | [1/10000] Batch 859 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5299.071, Rec. Loss: 13717.79394531 | Total Loss: 13717.79394531
10/04/24 13:21:36 (0:00:38.03) | [1/10000] Batch 860 (0.010s) | LR: 1e-08 | KLW: 0, KLD (loss): 5178.449, Rec. Loss: 13235.44335938 | Total Loss: 13235.44335938
10/04/24 13:21:36 (0:00:38.07) | [1/10000] Batch 861 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5350.371, Rec. Loss: 13714.70703125 | Total Loss: 13714.70703125
10/04/24 13:21:36 (0:00:38.11) | [1/10000] Batch 862 (0.009s) | LR: 1e-08 | KLW: 0, KLD (loss): 5068.849, Rec. Loss: 12907.98242188 | Total Loss: 12907.98242188
10/04/24 13:21:36 (0:00:38.15) | [1/10000] Batch 863 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5371.417, Rec. Loss: 13963.20019531 | Total Loss: 13963.20019531
10/04/24 13:21:36 (0:00:38.19) | [1/10000] Batch 864 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5539.319, Rec. Loss: 14159.60644531 | Total Loss: 14159.60644531
10/04/24 13:21:36 (0:00:38.23) | [1/10000] Batch 865 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5482.224, Rec. Loss: 14051.31054688 | Total Loss: 14051.31054688
10/04/24 13:21:36 (0:00:38.26) | [1/10000] Batch 866 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5557.579, Rec. Loss: 14213.39453125 | Total Loss: 14213.39453125
10/04/24 13:21:36 (0:00:38.30) | [1/10000] Batch 867 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4936.727, Rec. Loss: 12771.51464844 | Total Loss: 12771.51464844
10/04/24 13:21:36 (0:00:38.34) | [1/10000] Batch 868 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5215.243, Rec. Loss: 13446.02441406 | Total Loss: 13446.02441406
10/04/24 13:21:36 (0:00:38.38) | [1/10000] Batch 869 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5670.008, Rec. Loss: 14386.89257812 | Total Loss: 14386.89257812
10/04/24 13:21:36 (0:00:38.42) | [1/10000] Batch 870 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5701.865, Rec. Loss: 14568.24121094 | Total Loss: 14568.24121094
10/04/24 13:21:36 (0:00:38.46) | [1/10000] Batch 871 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4706.101, Rec. Loss: 12143.69921875 | Total Loss: 12143.69921875
10/04/24 13:21:36 (0:00:38.50) | [1/10000] Batch 872 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5202.089, Rec. Loss: 13506.65332031 | Total Loss: 13506.65332031
10/04/24 13:21:36 (0:00:38.53) | [1/10000] Batch 873 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5116.657, Rec. Loss: 13064.88769531 | Total Loss: 13064.88769531
10/04/24 13:21:36 (0:00:38.57) | [1/10000] Batch 874 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5304.578, Rec. Loss: 13546.84082031 | Total Loss: 13546.84082031
10/04/24 13:21:36 (0:00:38.61) | [1/10000] Batch 875 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5165.220, Rec. Loss: 13322.75390625 | Total Loss: 13322.75390625
10/04/24 13:21:36 (0:00:38.65) | [1/10000] Batch 876 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5081.956, Rec. Loss: 12990.45703125 | Total Loss: 12990.45703125
10/04/24 13:21:36 (0:00:38.69) | [1/10000] Batch 877 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5493.304, Rec. Loss: 14106.50585938 | Total Loss: 14106.50585938
10/04/24 13:21:36 (0:00:38.73) | [1/10000] Batch 878 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5628.829, Rec. Loss: 14345.27050781 | Total Loss: 14345.27050781
10/04/24 13:21:36 (0:00:38.77) | [1/10000] Batch 879 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5265.396, Rec. Loss: 13496.28515625 | Total Loss: 13496.28515625
10/04/24 13:21:36 (0:00:38.80) | [1/10000] Batch 880 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4954.949, Rec. Loss: 12558.08105469 | Total Loss: 12558.08105469
10/04/24 13:21:37 (0:00:38.84) | [1/10000] Batch 881 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4699.434, Rec. Loss: 12036.92382812 | Total Loss: 12036.92382812
10/04/24 13:21:37 (0:00:38.88) | [1/10000] Batch 882 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5220.820, Rec. Loss: 13347.36230469 | Total Loss: 13347.36230469
10/04/24 13:21:37 (0:00:38.92) | [1/10000] Batch 883 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4984.026, Rec. Loss: 12762.01757812 | Total Loss: 12762.01757812
10/04/24 13:21:37 (0:00:38.96) | [1/10000] Batch 884 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5066.184, Rec. Loss: 12933.85449219 | Total Loss: 12933.85449219
10/04/24 13:21:37 (0:00:38.99) | [1/10000] Batch 885 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5188.671, Rec. Loss: 13324.92871094 | Total Loss: 13324.92871094
10/04/24 13:21:37 (0:00:39.03) | [1/10000] Batch 886 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5039.644, Rec. Loss: 12762.72460938 | Total Loss: 12762.72460938
10/04/24 13:21:37 (0:00:39.07) | [1/10000] Batch 887 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4960.827, Rec. Loss: 12544.66796875 | Total Loss: 12544.66796875
10/04/24 13:21:37 (0:00:39.11) | [1/10000] Batch 888 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5200.180, Rec. Loss: 13369.54589844 | Total Loss: 13369.54589844
10/04/24 13:21:37 (0:00:39.15) | [1/10000] Batch 889 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5420.370, Rec. Loss: 14019.14746094 | Total Loss: 14019.14746094
10/04/24 13:21:37 (0:00:39.19) | [1/10000] Batch 890 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5372.125, Rec. Loss: 13775.93750000 | Total Loss: 13775.93750000
10/04/24 13:21:37 (0:00:39.23) | [1/10000] Batch 891 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5588.531, Rec. Loss: 14149.84179688 | Total Loss: 14149.84179688
10/04/24 13:21:37 (0:00:39.26) | [1/10000] Batch 892 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5061.772, Rec. Loss: 12887.39062500 | Total Loss: 12887.39062500
10/04/24 13:21:37 (0:00:39.30) | [1/10000] Batch 893 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5522.959, Rec. Loss: 14040.85742188 | Total Loss: 14040.85742188
10/04/24 13:21:37 (0:00:39.34) | [1/10000] Batch 894 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5639.484, Rec. Loss: 14189.84863281 | Total Loss: 14189.84863281
10/04/24 13:21:37 (0:00:39.38) | [1/10000] Batch 895 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5208.747, Rec. Loss: 13208.80175781 | Total Loss: 13208.80175781
10/04/24 13:21:37 (0:00:39.42) | [1/10000] Batch 896 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5037.980, Rec. Loss: 12815.25585938 | Total Loss: 12815.25585938
10/04/24 13:21:37 (0:00:39.46) | [1/10000] Batch 897 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5394.408, Rec. Loss: 13748.90429688 | Total Loss: 13748.90429688
10/04/24 13:21:37 (0:00:39.49) | [1/10000] Batch 898 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5026.396, Rec. Loss: 12611.02343750 | Total Loss: 12611.02343750
10/04/24 13:21:37 (0:00:39.53) | [1/10000] Batch 899 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5268.000, Rec. Loss: 13398.69921875 | Total Loss: 13398.69921875
10/04/24 13:21:37 (0:00:39.57) | [1/10000] Batch 900 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5430.620, Rec. Loss: 13880.69531250 | Total Loss: 13880.69531250
10/04/24 13:21:37 (0:00:39.61) | [1/10000] Batch 901 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5432.513, Rec. Loss: 13783.27539062 | Total Loss: 13783.27539062
10/04/24 13:21:37 (0:00:39.65) | [1/10000] Batch 902 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 4756.950, Rec. Loss: 12204.76367188 | Total Loss: 12204.76367188
10/04/24 13:21:37 (0:00:39.69) | [1/10000] Batch 903 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5315.122, Rec. Loss: 13436.29101562 | Total Loss: 13436.29101562
10/04/24 13:21:37 (0:00:39.73) | [1/10000] Batch 904 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5107.428, Rec. Loss: 13067.82324219 | Total Loss: 13067.82324219
10/04/24 13:21:37 (0:00:39.76) | [1/10000] Batch 905 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5119.040, Rec. Loss: 13117.15722656 | Total Loss: 13117.15722656
10/04/24 13:21:37 (0:00:39.80) | [1/10000] Batch 906 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5081.001, Rec. Loss: 12903.78515625 | Total Loss: 12903.78515625
10/04/24 13:21:38 (0:00:39.84) | [1/10000] Batch 907 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4951.040, Rec. Loss: 12610.53222656 | Total Loss: 12610.53222656
10/04/24 13:21:38 (0:00:39.88) | [1/10000] Batch 908 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5576.915, Rec. Loss: 14085.37792969 | Total Loss: 14085.37792969
10/04/24 13:21:38 (0:00:39.92) | [1/10000] Batch 909 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5651.703, Rec. Loss: 14365.50195312 | Total Loss: 14365.50195312
10/04/24 13:21:38 (0:00:39.95) | [1/10000] Batch 910 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4872.724, Rec. Loss: 12268.18847656 | Total Loss: 12268.18847656
10/04/24 13:21:38 (0:00:39.99) | [1/10000] Batch 911 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5400.910, Rec. Loss: 13595.16406250 | Total Loss: 13595.16406250
10/04/24 13:21:38 (0:00:40.03) | [1/10000] Batch 912 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5299.028, Rec. Loss: 13547.71289062 | Total Loss: 13547.71289062
10/04/24 13:21:38 (0:00:40.07) | [1/10000] Batch 913 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5428.850, Rec. Loss: 13745.25878906 | Total Loss: 13745.25878906
10/04/24 13:21:38 (0:00:40.11) | [1/10000] Batch 914 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5164.637, Rec. Loss: 13209.13476562 | Total Loss: 13209.13476562
10/04/24 13:21:38 (0:00:40.14) | [1/10000] Batch 915 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5336.539, Rec. Loss: 13435.17578125 | Total Loss: 13435.17578125
10/04/24 13:21:38 (0:00:40.18) | [1/10000] Batch 916 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5507.419, Rec. Loss: 13917.47265625 | Total Loss: 13917.47265625
10/04/24 13:21:38 (0:00:40.22) | [1/10000] Batch 917 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5017.684, Rec. Loss: 12799.64453125 | Total Loss: 12799.64453125
10/04/24 13:21:38 (0:00:40.26) | [1/10000] Batch 918 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5147.265, Rec. Loss: 13089.02832031 | Total Loss: 13089.02832031
10/04/24 13:21:38 (0:00:40.30) | [1/10000] Batch 919 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5454.718, Rec. Loss: 13821.83203125 | Total Loss: 13821.83203125
10/04/24 13:21:38 (0:00:40.34) | [1/10000] Batch 920 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5097.970, Rec. Loss: 12754.12695312 | Total Loss: 12754.12695312
10/04/24 13:21:38 (0:00:40.37) | [1/10000] Batch 921 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 4997.114, Rec. Loss: 12709.45605469 | Total Loss: 12709.45605469
10/04/24 13:21:38 (0:00:40.41) | [1/10000] Batch 922 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5230.426, Rec. Loss: 13379.95117188 | Total Loss: 13379.95117188
10/04/24 13:21:38 (0:00:40.45) | [1/10000] Batch 923 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5279.021, Rec. Loss: 13349.07128906 | Total Loss: 13349.07128906
10/04/24 13:21:38 (0:00:40.49) | [1/10000] Batch 924 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5086.032, Rec. Loss: 12984.36132812 | Total Loss: 12984.36132812
10/04/24 13:21:38 (0:00:40.53) | [1/10000] Batch 925 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5057.080, Rec. Loss: 12782.69921875 | Total Loss: 12782.69921875
10/04/24 13:21:38 (0:00:40.57) | [1/10000] Batch 926 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5141.236, Rec. Loss: 12914.93750000 | Total Loss: 12914.93750000
10/04/24 13:21:38 (0:00:40.61) | [1/10000] Batch 927 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5299.938, Rec. Loss: 13493.41992188 | Total Loss: 13493.41992188
10/04/24 13:21:38 (0:00:40.64) | [1/10000] Batch 928 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5608.064, Rec. Loss: 14044.21386719 | Total Loss: 14044.21386719
10/04/24 13:21:38 (0:00:40.68) | [1/10000] Batch 929 (0.008s) | LR: 1e-08 | KLW: 0, KLD (loss): 5439.180, Rec. Loss: 13882.57910156 | Total Loss: 13882.57910156
10/04/24 13:21:38 (0:00:40.72) | [1/10000] Batch 930 (0.007s) | LR: 1e-08 | KLW: 0, KLD (loss): 5303.104, Rec. Loss: 13376.26171875 | Total Loss: 13376.26171875
