09/10/24 10:34:53 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/10/24 10:34:53 Train Loader Image Data Size: (28, 28)
09/10/24 10:34:54 (0m 00s) | [1/10000] Batch 0 (0.682s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0125 | Abs. Loss: 10.01
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 173 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0217 | Abs. Loss: 58126.09
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 174 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0111 | Abs. Loss: 58136.10
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 175 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0045 | Abs. Loss: 58146.11
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 176 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0106 | Abs. Loss: 58156.12
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 177 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0049 | Abs. Loss: 58166.12
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 178 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0096 | Abs. Loss: 58176.13
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 179 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9791 | Abs. Loss: 58186.11
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 180 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0395 | Abs. Loss: 58196.15
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 181 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0183 | Abs. Loss: 58206.17
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 182 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9870 | Abs. Loss: 58216.16
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 183 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0032 | Abs. Loss: 58226.16
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 184 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0084 | Abs. Loss: 58236.17
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 185 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0061 | Abs. Loss: 58246.17
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 186 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0207 | Abs. Loss: 58256.19
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 187 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9938 | Abs. Loss: 58266.19
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 188 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0069 | Abs. Loss: 58276.20
09/10/24 10:40:58 (3m 42s) | [5/10000] Batch 189 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0055 | Abs. Loss: 58286.20
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 190 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0066 | Abs. Loss: 58296.21
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 191 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9882 | Abs. Loss: 58306.20
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 192 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9940 | Abs. Loss: 58316.19
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 193 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0360 | Abs. Loss: 58326.23
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 194 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0045 | Abs. Loss: 58336.23
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 195 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0244 | Abs. Loss: 58346.25
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 196 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9981 | Abs. Loss: 58356.25
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 197 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0111 | Abs. Loss: 58366.26
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 198 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0058 | Abs. Loss: 58376.27
09/10/24 10:40:59 (3m 42s) | [5/10000] Batch 199 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9952 | Abs. Loss: 58386.26
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 200 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0009 | Abs. Loss: 58396.27
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 201 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0006 | Abs. Loss: 58406.27
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 202 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0036 | Abs. Loss: 58416.27
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 203 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0166 | Abs. Loss: 58426.29
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 204 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0301 | Abs. Loss: 58436.32
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 205 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0109 | Abs. Loss: 58446.33
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 206 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0118 | Abs. Loss: 58456.34
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 207 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0054 | Abs. Loss: 58466.34
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 208 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0046 | Abs. Loss: 58476.35
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 209 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0097 | Abs. Loss: 58486.36
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 210 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0195 | Abs. Loss: 58496.38
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 211 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9915 | Abs. Loss: 58506.37
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 212 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9952 | Abs. Loss: 58516.37
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 213 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0300 | Abs. Loss: 58526.40
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 214 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0438 | Abs. Loss: 58536.44
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 215 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9862 | Abs. Loss: 58546.43
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 216 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9993 | Abs. Loss: 58556.42
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 217 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0085 | Abs. Loss: 58566.43
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 218 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0157 | Abs. Loss: 58576.45
09/10/24 10:40:59 (3m 43s) | [5/10000] Batch 219 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0155 | Abs. Loss: 58586.46
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 220 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0003 | Abs. Loss: 58596.46
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 221 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0124 | Abs. Loss: 58606.48
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 222 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9820 | Abs. Loss: 58616.46
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 223 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9880 | Abs. Loss: 58626.45
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 224 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9847 | Abs. Loss: 58636.43
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 225 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0104 | Abs. Loss: 58646.44
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 226 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0179 | Abs. Loss: 58656.46
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 227 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0033 | Abs. Loss: 58666.46
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 228 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9822 | Abs. Loss: 58676.45
09/10/24 10:41:00 (3m 43s) | [5/10000] Batch 229 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0231 | Abs. Loss: 58686.47
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 230 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0062 | Abs. Loss: 58696.47
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 231 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0069 | Abs. Loss: 58706.48
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 232 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0151 | Abs. Loss: 58716.50
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 233 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9858 | Abs. Loss: 58726.48
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 234 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0182 | Abs. Loss: 58736.50
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 235 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9992 | Abs. Loss: 58746.50
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 236 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9928 | Abs. Loss: 58756.49
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 237 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0283 | Abs. Loss: 58766.52
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 238 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9846 | Abs. Loss: 58776.51
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 239 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0070 | Abs. Loss: 58786.51
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 240 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0513 | Abs. Loss: 58796.56
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 241 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0307 | Abs. Loss: 58806.59
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 242 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0031 | Abs. Loss: 58816.60
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 243 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9949 | Abs. Loss: 58826.59
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 244 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0367 | Abs. Loss: 58836.63
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 245 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9935 | Abs. Loss: 58846.62
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 246 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9880 | Abs. Loss: 58856.61
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 247 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9847 | Abs. Loss: 58866.60
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 248 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0256 | Abs. Loss: 58876.62
09/10/24 10:41:00 (3m 44s) | [5/10000] Batch 249 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9743 | Abs. Loss: 58886.60
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 250 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9983 | Abs. Loss: 58896.59
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 251 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0016 | Abs. Loss: 58906.60
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 252 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0227 | Abs. Loss: 58916.62
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 253 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9711 | Abs. Loss: 58926.59
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 254 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0078 | Abs. Loss: 58936.60
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 255 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9910 | Abs. Loss: 58946.59
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 256 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0228 | Abs. Loss: 58956.61
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 257 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0225 | Abs. Loss: 58966.63
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 258 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0074 | Abs. Loss: 58976.64
09/10/24 10:41:01 (3m 44s) | [5/10000] Batch 259 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9936 | Abs. Loss: 58986.63
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 260 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0056 | Abs. Loss: 58996.64
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 261 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0262 | Abs. Loss: 59006.67
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 262 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0010 | Abs. Loss: 59016.67
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 263 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0185 | Abs. Loss: 59026.69
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 264 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0010 | Abs. Loss: 59036.69
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 265 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0044 | Abs. Loss: 59046.69
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 266 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0121 | Abs. Loss: 59056.70
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 267 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0087 | Abs. Loss: 59066.71
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 268 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9943 | Abs. Loss: 59076.71
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 269 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0353 | Abs. Loss: 59086.74
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 270 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0229 | Abs. Loss: 59096.76
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 271 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0100 | Abs. Loss: 59106.77
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 272 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9903 | Abs. Loss: 59116.76
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 273 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9932 | Abs. Loss: 59126.76
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 274 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9977 | Abs. Loss: 59136.76
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 275 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0268 | Abs. Loss: 59146.78
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 276 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0092 | Abs. Loss: 59156.79
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 277 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0256 | Abs. Loss: 59166.82
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 278 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9978 | Abs. Loss: 59176.82
09/10/24 10:41:01 (3m 45s) | [5/10000] Batch 279 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0065 | Abs. Loss: 59186.82
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 280 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0200 | Abs. Loss: 59196.84
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 281 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9994 | Abs. Loss: 59206.84
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 282 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0009 | Abs. Loss: 59216.84
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 283 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9956 | Abs. Loss: 59226.84
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 284 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9985 | Abs. Loss: 59236.84
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 285 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0158 | Abs. Loss: 59246.85
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 286 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9926 | Abs. Loss: 59256.84
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 287 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0119 | Abs. Loss: 59266.86
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 288 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9791 | Abs. Loss: 59276.84
09/10/24 10:41:02 (3m 45s) | [5/10000] Batch 289 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9919 | Abs. Loss: 59286.83
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 290 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0001 | Abs. Loss: 59296.83
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 291 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0070 | Abs. Loss: 59306.83
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 292 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0233 | Abs. Loss: 59316.86
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 293 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0202 | Abs. Loss: 59326.88
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 294 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0364 | Abs. Loss: 59336.91
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 295 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0101 | Abs. Loss: 59346.92
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 296 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0222 | Abs. Loss: 59356.95
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 297 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0187 | Abs. Loss: 59366.97
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 298 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0214 | Abs. Loss: 59376.99
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 299 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0020 | Abs. Loss: 59386.99
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 300 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9926 | Abs. Loss: 59396.98
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 301 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0114 | Abs. Loss: 59406.99
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 302 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9991 | Abs. Loss: 59416.99
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 303 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0168 | Abs. Loss: 59427.01
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 304 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0243 | Abs. Loss: 59437.03
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 305 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9977 | Abs. Loss: 59447.03
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 306 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0170 | Abs. Loss: 59457.05
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 307 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0254 | Abs. Loss: 59467.07
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 308 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0042 | Abs. Loss: 59477.08
09/10/24 10:41:02 (3m 46s) | [5/10000] Batch 309 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0089 | Abs. Loss: 59487.09
09/10/24 10:41:03 (3m 46s) | [5/10000] Batch 310 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0169 | Abs. Loss: 59497.10
09/10/24 10:41:03 (3m 46s) | [5/10000] Batch 311 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0282 | Abs. Loss: 59507.13
09/10/24 10:41:03 (3m 46s) | [5/10000] Batch 312 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0158 | Abs. Loss: 59517.15
09/10/24 10:41:03 (3m 46s) | [5/10000] Batch 313 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0208 | Abs. Loss: 59527.17
09/10/24 10:41:03 (3m 46s) | [5/10000] Batch 314 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0036 | Abs. Loss: 59537.17
09/10/24 10:41:03 (3m 46s) | [5/10000] Batch 315 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0000 | Abs. Loss: 59547.17
