09/11/24 22:42:40 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))

09/11/24 22:42:40 Train Loader Image Data Size: (28, 28)
09/11/24 22:42:41 (0m 00s) | [1/10000] Batch 0 (0.699s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.011313 | Abs. Loss: 1.01
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 860 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980205 | Abs. Loss: 853.37
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 861 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980779 | Abs. Loss: 854.35
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 862 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980555 | Abs. Loss: 855.33
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 863 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980678 | Abs. Loss: 856.31
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 864 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980729 | Abs. Loss: 857.29
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 865 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980491 | Abs. Loss: 858.27
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 866 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980699 | Abs. Loss: 859.25
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 867 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980533 | Abs. Loss: 860.23
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 868 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980954 | Abs. Loss: 861.21
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 869 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980668 | Abs. Loss: 862.19
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 870 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980830 | Abs. Loss: 863.17
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 871 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980626 | Abs. Loss: 864.16
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 872 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980340 | Abs. Loss: 865.14
09/11/24 22:43:14 (0m 33s) | [1/10000] Batch 873 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980775 | Abs. Loss: 866.12
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 874 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980620 | Abs. Loss: 867.10
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 875 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980905 | Abs. Loss: 868.08
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 876 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980752 | Abs. Loss: 869.06
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 877 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980458 | Abs. Loss: 870.04
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 878 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980675 | Abs. Loss: 871.02
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 879 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980555 | Abs. Loss: 872.00
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 880 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980214 | Abs. Loss: 872.98
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 881 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980681 | Abs. Loss: 873.96
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 882 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980975 | Abs. Loss: 874.94
09/11/24 22:43:14 (0m 34s) | [1/10000] Batch 883 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980746 | Abs. Loss: 875.92
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 884 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980693 | Abs. Loss: 876.90
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 885 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980376 | Abs. Loss: 877.88
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 886 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980555 | Abs. Loss: 878.86
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 887 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980127 | Abs. Loss: 879.84
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 888 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980410 | Abs. Loss: 880.82
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 889 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.981120 | Abs. Loss: 881.81
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 890 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980677 | Abs. Loss: 882.79
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 891 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980444 | Abs. Loss: 883.77
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 892 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980523 | Abs. Loss: 884.75
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 893 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980812 | Abs. Loss: 885.73
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 894 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980252 | Abs. Loss: 886.71
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 895 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980535 | Abs. Loss: 887.69
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 896 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980484 | Abs. Loss: 888.67
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 897 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980236 | Abs. Loss: 889.65
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 898 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980238 | Abs. Loss: 890.63
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 899 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980430 | Abs. Loss: 891.61
09/11/24 22:43:15 (0m 34s) | [1/10000] Batch 900 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980914 | Abs. Loss: 892.59
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 901 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980120 | Abs. Loss: 893.57
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 902 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980388 | Abs. Loss: 894.55
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 903 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980714 | Abs. Loss: 895.53
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 904 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980938 | Abs. Loss: 896.51
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 905 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980076 | Abs. Loss: 897.49
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 906 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980558 | Abs. Loss: 898.47
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 907 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979906 | Abs. Loss: 899.45
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 908 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980350 | Abs. Loss: 900.43
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 909 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980508 | Abs. Loss: 901.42
09/11/24 22:43:15 (0m 35s) | [1/10000] Batch 910 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980207 | Abs. Loss: 902.40
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 911 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980160 | Abs. Loss: 903.38
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 912 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980614 | Abs. Loss: 904.36
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 913 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980539 | Abs. Loss: 905.34
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 914 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980523 | Abs. Loss: 906.32
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 915 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980628 | Abs. Loss: 907.30
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 916 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980263 | Abs. Loss: 908.28
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 917 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.981291 | Abs. Loss: 909.26
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 918 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980328 | Abs. Loss: 910.24
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 919 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980340 | Abs. Loss: 911.22
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 920 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980816 | Abs. Loss: 912.20
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 921 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980538 | Abs. Loss: 913.18
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 922 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980579 | Abs. Loss: 914.16
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 923 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980656 | Abs. Loss: 915.14
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 924 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980667 | Abs. Loss: 916.12
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 925 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980375 | Abs. Loss: 917.10
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 926 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980182 | Abs. Loss: 918.08
09/11/24 22:43:16 (0m 35s) | [1/10000] Batch 927 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980395 | Abs. Loss: 919.06
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 928 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980144 | Abs. Loss: 920.04
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 929 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980269 | Abs. Loss: 921.02
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 930 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980266 | Abs. Loss: 922.00
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 931 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980192 | Abs. Loss: 922.99
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 932 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980477 | Abs. Loss: 923.97
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 933 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980124 | Abs. Loss: 924.95
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 934 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980259 | Abs. Loss: 925.93
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 935 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979817 | Abs. Loss: 926.91
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 936 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980113 | Abs. Loss: 927.89
09/11/24 22:43:16 (0m 36s) | [1/10000] Batch 937 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980148 | Abs. Loss: 928.87
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 938 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980145 | Abs. Loss: 929.85
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 939 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980191 | Abs. Loss: 930.83
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 940 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980209 | Abs. Loss: 931.81
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 941 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980282 | Abs. Loss: 932.79
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 942 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980587 | Abs. Loss: 933.77
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 943 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979762 | Abs. Loss: 934.75
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 944 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980666 | Abs. Loss: 935.73
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 945 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980611 | Abs. Loss: 936.71
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 946 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980427 | Abs. Loss: 937.69
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 947 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980141 | Abs. Loss: 938.67
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 948 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980160 | Abs. Loss: 939.65
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 949 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980671 | Abs. Loss: 940.63
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 950 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980249 | Abs. Loss: 941.61
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 951 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980490 | Abs. Loss: 942.59
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 952 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980739 | Abs. Loss: 943.57
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 953 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980365 | Abs. Loss: 944.55
09/11/24 22:43:17 (0m 36s) | [1/10000] Batch 954 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980290 | Abs. Loss: 945.53
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 955 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980043 | Abs. Loss: 946.51
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 956 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980414 | Abs. Loss: 947.49
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 957 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980577 | Abs. Loss: 948.47
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 958 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980015 | Abs. Loss: 949.45
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 959 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980061 | Abs. Loss: 950.43
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 960 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980409 | Abs. Loss: 951.41
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 961 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980441 | Abs. Loss: 952.39
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 962 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980294 | Abs. Loss: 953.37
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 963 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980420 | Abs. Loss: 954.35
09/11/24 22:43:17 (0m 37s) | [1/10000] Batch 964 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980155 | Abs. Loss: 955.33
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 965 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980230 | Abs. Loss: 956.32
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 966 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980350 | Abs. Loss: 957.30
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 967 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980291 | Abs. Loss: 958.28
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 968 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980163 | Abs. Loss: 959.26
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 969 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979959 | Abs. Loss: 960.24
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 970 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980249 | Abs. Loss: 961.22
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 971 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980101 | Abs. Loss: 962.20
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 972 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980399 | Abs. Loss: 963.18
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 973 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980173 | Abs. Loss: 964.16
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 974 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979986 | Abs. Loss: 965.14
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 975 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980102 | Abs. Loss: 966.12
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 976 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980522 | Abs. Loss: 967.10
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 977 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980536 | Abs. Loss: 968.08
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 978 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980133 | Abs. Loss: 969.06
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 979 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980389 | Abs. Loss: 970.04
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 980 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980366 | Abs. Loss: 971.02
09/11/24 22:43:18 (0m 37s) | [1/10000] Batch 981 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980358 | Abs. Loss: 972.00
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 982 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980166 | Abs. Loss: 972.98
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 983 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980294 | Abs. Loss: 973.96
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 984 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980478 | Abs. Loss: 974.94
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 985 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980197 | Abs. Loss: 975.92
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 986 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980371 | Abs. Loss: 976.90
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 987 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979842 | Abs. Loss: 977.88
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 988 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980045 | Abs. Loss: 978.86
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 989 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980338 | Abs. Loss: 979.84
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 990 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980294 | Abs. Loss: 980.82
09/11/24 22:43:18 (0m 38s) | [1/10000] Batch 991 (0.007s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980229 | Abs. Loss: 981.80
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 992 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979866 | Abs. Loss: 982.78
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 993 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980075 | Abs. Loss: 983.76
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 994 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.979940 | Abs. Loss: 984.74
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 995 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980385 | Abs. Loss: 985.72
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 996 (0.006s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980277 | Abs. Loss: 986.70
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 997 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980243 | Abs. Loss: 987.68
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 998 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980236 | Abs. Loss: 988.66
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 999 (0.005s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980709 | Abs. Loss: 989.64
09/11/24 22:43:19 (0m 38s) | [1/10000] Batch 1000 (0.004s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 0.980054 | Abs. Loss: 990.62
