07/24/24 09:48:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

07/24/24 09:48:18 (0m 00s) | [1/15] Batch 0 (0.672s) | LR: 0.001 | KLD: 10.097, KLW: 1, Rec. Loss: 0.674 | Loss: 10.77 | Abs. Loss: 10.77
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 461 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.174 | Loss: 0.18 | Abs. Loss: 469.21
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 462 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 469.39
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 463 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.178 | Loss: 0.19 | Abs. Loss: 469.58
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 464 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.167 | Loss: 0.17 | Abs. Loss: 469.76
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 465 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 469.93
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 466 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 470.11
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 467 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.175 | Loss: 0.18 | Abs. Loss: 470.29
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 468 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 470.48
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 469 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.175 | Loss: 0.18 | Abs. Loss: 470.66
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 470 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 470.84
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 471 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.178 | Loss: 0.19 | Abs. Loss: 471.03
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 472 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.162 | Loss: 0.17 | Abs. Loss: 471.20
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 473 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 471.38
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 474 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.173 | Loss: 0.18 | Abs. Loss: 471.56
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 475 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 471.74
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 476 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.174 | Loss: 0.18 | Abs. Loss: 471.93
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 477 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.158 | Loss: 0.17 | Abs. Loss: 472.09
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 478 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 472.27
07/24/24 09:48:55 (0m 37s) | [4/15] Batch 479 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 472.45
07/24/24 09:48:56 (0m 38s) | VALIDATION (Epoch 4/15) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 |  Abs. Loss: 472.45 -----------
07/24/24 09:48:56 Checkpoint saved for epoch 4.
07/24/24 09:48:56 (0m 38s) | [5/15] Batch 0 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 472.63
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 1 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 472.82
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 2 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 473.00
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 3 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 473.18
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 4 (0.007s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.175 | Loss: 0.18 | Abs. Loss: 473.37
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 5 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.174 | Loss: 0.18 | Abs. Loss: 473.55
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 6 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 473.73
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 7 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.169 | Loss: 0.18 | Abs. Loss: 473.91
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 8 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.169 | Loss: 0.18 | Abs. Loss: 474.08
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 9 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.179 | Loss: 0.19 | Abs. Loss: 474.27
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 10 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.180 | Loss: 0.19 | Abs. Loss: 474.46
07/24/24 09:48:57 (0m 38s) | [5/15] Batch 11 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.175 | Loss: 0.18 | Abs. Loss: 474.65
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 12 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.174 | Loss: 0.18 | Abs. Loss: 474.83
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 13 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.178 | Loss: 0.19 | Abs. Loss: 475.02
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 14 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.169 | Loss: 0.18 | Abs. Loss: 475.20
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 15 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 475.38
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 16 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.181 | Loss: 0.19 | Abs. Loss: 475.57
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 17 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.184 | Loss: 0.20 | Abs. Loss: 475.77
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 18 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 475.95
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 19 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 476.14
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 20 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.178 | Loss: 0.19 | Abs. Loss: 476.32
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 21 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.191 | Loss: 0.20 | Abs. Loss: 476.53
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 22 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.174 | Loss: 0.18 | Abs. Loss: 476.71
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 23 (0.004s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 476.89
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 24 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 477.08
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 25 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.175 | Loss: 0.19 | Abs. Loss: 477.26
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 26 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.179 | Loss: 0.19 | Abs. Loss: 477.45
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 27 (0.006s) | LR: 0.001 | KLD: 0.013, KLW: 1, Rec. Loss: 0.173 | Loss: 0.19 | Abs. Loss: 477.64
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 28 (0.005s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 477.82
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 29 (0.005s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 478.00
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 30 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.180 | Loss: 0.19 | Abs. Loss: 478.19
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 31 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 478.38
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 32 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 478.56
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 33 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.179 | Loss: 0.19 | Abs. Loss: 478.75
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 34 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.173 | Loss: 0.18 | Abs. Loss: 478.94
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 35 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.176 | Loss: 0.19 | Abs. Loss: 479.12
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 36 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.173 | Loss: 0.18 | Abs. Loss: 479.31
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 37 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 479.49
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 38 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 479.67
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 39 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 479.85
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 40 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.169 | Loss: 0.18 | Abs. Loss: 480.03
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 41 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.174 | Loss: 0.18 | Abs. Loss: 480.22
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 42 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.164 | Loss: 0.17 | Abs. Loss: 480.39
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 43 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 480.57
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 44 (0.006s) | LR: 0.001 | KLD: 0.012, KLW: 1, Rec. Loss: 0.175 | Loss: 0.19 | Abs. Loss: 480.75
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 45 (0.004s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 480.93
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 46 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.165 | Loss: 0.17 | Abs. Loss: 481.11
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 47 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 481.29
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 48 (0.004s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 481.47
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 49 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.167 | Loss: 0.18 | Abs. Loss: 481.64
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 50 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.164 | Loss: 0.17 | Abs. Loss: 481.82
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 51 (0.005s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 482.00
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 52 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 482.17
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 53 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.163 | Loss: 0.17 | Abs. Loss: 482.35
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 54 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.167 | Loss: 0.18 | Abs. Loss: 482.52
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 55 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 482.70
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 56 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.162 | Loss: 0.17 | Abs. Loss: 482.87
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 57 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 483.05
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 58 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.164 | Loss: 0.17 | Abs. Loss: 483.23
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 59 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.160 | Loss: 0.17 | Abs. Loss: 483.40
07/24/24 09:48:57 (0m 39s) | [5/15] Batch 60 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 483.58
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 61 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 483.76
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 62 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.161 | Loss: 0.17 | Abs. Loss: 483.93
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 63 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 484.10
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 64 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 484.28
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 65 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.161 | Loss: 0.17 | Abs. Loss: 484.45
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 66 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 484.63
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 67 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 484.81
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 68 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.167 | Loss: 0.18 | Abs. Loss: 484.98
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 69 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 485.16
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 70 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 485.34
07/24/24 09:48:58 (0m 39s) | [5/15] Batch 71 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.179 | Loss: 0.19 | Abs. Loss: 485.53
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 72 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 485.71
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 73 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.169 | Loss: 0.18 | Abs. Loss: 485.88
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 74 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 486.07
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 75 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.175 | Loss: 0.18 | Abs. Loss: 486.26
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 76 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 486.44
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 77 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 486.62
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 78 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 486.79
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 79 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 486.97
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 80 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 487.14
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 81 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 487.32
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 82 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 487.50
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 83 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 487.68
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 84 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.169 | Loss: 0.18 | Abs. Loss: 487.86
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 85 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 488.04
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 86 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.164 | Loss: 0.17 | Abs. Loss: 488.21
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 87 (0.006s) | LR: 0.001 | KLD: 0.011, KLW: 1, Rec. Loss: 0.173 | Loss: 0.18 | Abs. Loss: 488.40
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 88 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.168 | Loss: 0.18 | Abs. Loss: 488.57
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 89 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 488.75
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 90 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.162 | Loss: 0.17 | Abs. Loss: 488.93
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 91 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.159 | Loss: 0.17 | Abs. Loss: 489.09
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 92 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.173 | Loss: 0.18 | Abs. Loss: 489.28
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 93 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 489.46
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 94 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.170 | Loss: 0.18 | Abs. Loss: 489.64
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 95 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.165 | Loss: 0.17 | Abs. Loss: 489.81
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 96 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.166 | Loss: 0.18 | Abs. Loss: 489.99
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 97 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.166 | Loss: 0.17 | Abs. Loss: 490.16
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 98 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 490.34
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 99 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.167 | Loss: 0.18 | Abs. Loss: 490.52
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 100 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.172 | Loss: 0.18 | Abs. Loss: 490.70
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 101 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.160 | Loss: 0.17 | Abs. Loss: 490.87
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 102 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.164 | Loss: 0.17 | Abs. Loss: 491.05
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 103 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.159 | Loss: 0.17 | Abs. Loss: 491.21
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 104 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.167 | Loss: 0.18 | Abs. Loss: 491.39
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 105 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.165 | Loss: 0.17 | Abs. Loss: 491.57
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 106 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.167 | Loss: 0.18 | Abs. Loss: 491.74
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 107 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.169 | Loss: 0.18 | Abs. Loss: 491.92
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 108 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.164 | Loss: 0.17 | Abs. Loss: 492.09
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 109 (0.004s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.171 | Loss: 0.18 | Abs. Loss: 492.27
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 110 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.160 | Loss: 0.17 | Abs. Loss: 492.44
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 111 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.165 | Loss: 0.17 | Abs. Loss: 492.62
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 112 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.163 | Loss: 0.17 | Abs. Loss: 492.79
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 113 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.165 | Loss: 0.17 | Abs. Loss: 492.96
07/24/24 09:48:58 (0m 40s) | [5/15] Batch 114 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.177 | Loss: 0.19 | Abs. Loss: 493.15
