07/17/24 12:30:04 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01), ('stochastic', False))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 16), ('leak', 0.99), ('drop', 0.01))

07/17/24 12:30:05 (0.68s) | Epoch: 1 | Batch: 0 (0.673s) | LR: 0.001 | KL Weight: 0.1 | Loss: 55452.63
07/17/24 12:30:56 (51.36s) | Epoch: 6 | Batch: 231 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9927.02
07/17/24 12:30:56 (51.38s) | Epoch: 6 | Batch: 232 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10066.29
07/17/24 12:30:56 (51.39s) | Epoch: 6 | Batch: 233 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9516.08
07/17/24 12:30:56 (51.41s) | Epoch: 6 | Batch: 234 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10215.00
07/17/24 12:30:56 (51.42s) | Epoch: 6 | Batch: 235 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10455.00
07/17/24 12:30:56 (51.44s) | Epoch: 6 | Batch: 236 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10444.17
07/17/24 12:30:56 (51.46s) | Epoch: 6 | Batch: 237 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10215.29
07/17/24 12:30:56 (51.47s) | Epoch: 6 | Batch: 238 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9704.06
07/17/24 12:30:56 (51.49s) | Epoch: 6 | Batch: 239 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9701.46
07/17/24 12:30:56 (51.50s) | Epoch: 6 | Batch: 240 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9787.68
07/17/24 12:30:56 (51.52s) | Epoch: 6 | Batch: 241 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10219.87
07/17/24 12:30:56 (51.53s) | Epoch: 6 | Batch: 242 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10227.74
07/17/24 12:30:56 (51.55s) | Epoch: 6 | Batch: 243 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9952.23
07/17/24 12:30:56 (51.57s) | Epoch: 6 | Batch: 244 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10139.61
07/17/24 12:30:56 (51.58s) | Epoch: 6 | Batch: 245 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10204.52
07/17/24 12:30:56 (51.60s) | Epoch: 6 | Batch: 246 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10604.65
07/17/24 12:30:56 (51.62s) | Epoch: 6 | Batch: 247 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9876.57
07/17/24 12:30:56 (51.63s) | Epoch: 6 | Batch: 248 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9878.82
07/17/24 12:30:56 (51.65s) | Epoch: 6 | Batch: 249 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9883.02
07/17/24 12:30:56 (51.67s) | Epoch: 6 | Batch: 250 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10600.94
07/17/24 12:30:56 (51.68s) | Epoch: 6 | Batch: 251 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9453.84
07/17/24 12:30:56 (51.70s) | Epoch: 6 | Batch: 252 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10525.49
07/17/24 12:30:56 (51.72s) | Epoch: 6 | Batch: 253 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10681.49
07/17/24 12:30:56 (51.73s) | Epoch: 6 | Batch: 254 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9689.39
07/17/24 12:30:56 (51.75s) | Epoch: 6 | Batch: 255 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10065.85
07/17/24 12:30:56 (51.77s) | Epoch: 6 | Batch: 256 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9979.92
07/17/24 12:30:56 (51.78s) | Epoch: 6 | Batch: 257 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9911.38
07/17/24 12:30:56 (51.80s) | Epoch: 6 | Batch: 258 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10021.74
07/17/24 12:30:56 (51.82s) | Epoch: 6 | Batch: 259 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9946.32
07/17/24 12:30:56 (51.83s) | Epoch: 6 | Batch: 260 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10160.52
07/17/24 12:30:56 (51.85s) | Epoch: 6 | Batch: 261 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10646.51
07/17/24 12:30:56 (51.87s) | Epoch: 6 | Batch: 262 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9748.58
07/17/24 12:30:56 (51.88s) | Epoch: 6 | Batch: 263 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9683.88
07/17/24 12:30:56 (51.90s) | Epoch: 6 | Batch: 264 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10273.65
07/17/24 12:30:56 (51.92s) | Epoch: 6 | Batch: 265 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10422.07
07/17/24 12:30:56 (51.93s) | Epoch: 6 | Batch: 266 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10058.02
07/17/24 12:30:56 (51.95s) | Epoch: 6 | Batch: 267 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10137.55
07/17/24 12:30:56 (51.97s) | Epoch: 6 | Batch: 268 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9914.58
07/17/24 12:30:56 (51.98s) | Epoch: 6 | Batch: 269 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10109.42
07/17/24 12:30:56 (52.00s) | Epoch: 6 | Batch: 270 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9906.15
07/17/24 12:30:56 (52.02s) | Epoch: 6 | Batch: 271 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10587.37
07/17/24 12:30:56 (52.03s) | Epoch: 6 | Batch: 272 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9633.24
07/17/24 12:30:56 (52.05s) | Epoch: 6 | Batch: 273 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10317.71
07/17/24 12:30:56 (52.06s) | Epoch: 6 | Batch: 274 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9893.70
07/17/24 12:30:56 (52.08s) | Epoch: 6 | Batch: 275 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9734.43
07/17/24 12:30:56 (52.10s) | Epoch: 6 | Batch: 276 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9937.24
07/17/24 12:30:56 (52.11s) | Epoch: 6 | Batch: 277 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9923.26
07/17/24 12:30:56 (52.13s) | Epoch: 6 | Batch: 278 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10170.32
07/17/24 12:30:56 (52.15s) | Epoch: 6 | Batch: 279 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10369.07
07/17/24 12:30:56 (52.16s) | Epoch: 6 | Batch: 280 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10309.28
07/17/24 12:30:56 (52.18s) | Epoch: 6 | Batch: 281 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9835.83
07/17/24 12:30:57 (52.20s) | Epoch: 6 | Batch: 282 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10360.72
07/17/24 12:30:57 (52.22s) | Epoch: 6 | Batch: 283 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 11095.72
07/17/24 12:30:57 (52.23s) | Epoch: 6 | Batch: 284 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10528.88
07/17/24 12:30:57 (52.25s) | Epoch: 6 | Batch: 285 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10209.88
07/17/24 12:30:57 (52.27s) | Epoch: 6 | Batch: 286 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10419.67
07/17/24 12:30:57 (52.28s) | Epoch: 6 | Batch: 287 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10513.53
07/17/24 12:30:57 (52.30s) | Epoch: 6 | Batch: 288 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9455.96
07/17/24 12:30:57 (52.31s) | Epoch: 6 | Batch: 289 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10162.74
07/17/24 12:30:57 (52.33s) | Epoch: 6 | Batch: 290 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9857.35
07/17/24 12:30:57 (52.35s) | Epoch: 6 | Batch: 291 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9787.91
07/17/24 12:30:57 (52.36s) | Epoch: 6 | Batch: 292 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9673.12
07/17/24 12:30:57 (52.38s) | Epoch: 6 | Batch: 293 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10118.95
07/17/24 12:30:57 (52.40s) | Epoch: 6 | Batch: 294 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9870.72
07/17/24 12:30:57 (52.42s) | Epoch: 6 | Batch: 295 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10209.07
07/17/24 12:30:57 (52.43s) | Epoch: 6 | Batch: 296 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10094.54
07/17/24 12:30:57 (52.45s) | Epoch: 6 | Batch: 297 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9921.10
07/17/24 12:30:57 (52.47s) | Epoch: 6 | Batch: 298 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10312.35
07/17/24 12:30:57 (52.48s) | Epoch: 6 | Batch: 299 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10082.69
07/17/24 12:30:57 (52.50s) | Epoch: 6 | Batch: 300 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10087.37
07/17/24 12:30:57 (52.51s) | Epoch: 6 | Batch: 301 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9945.14
07/17/24 12:30:57 (52.53s) | Epoch: 6 | Batch: 302 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9875.05
07/17/24 12:30:57 (52.55s) | Epoch: 6 | Batch: 303 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10280.86
07/17/24 12:30:57 (52.57s) | Epoch: 6 | Batch: 304 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9795.11
07/17/24 12:30:57 (52.58s) | Epoch: 6 | Batch: 305 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9952.88
07/17/24 12:30:57 (52.60s) | Epoch: 6 | Batch: 306 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10713.19
07/17/24 12:30:57 (52.61s) | Epoch: 6 | Batch: 307 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10290.37
07/17/24 12:30:57 (52.63s) | Epoch: 6 | Batch: 308 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10502.13
07/17/24 12:30:57 (52.65s) | Epoch: 6 | Batch: 309 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10001.65
07/17/24 12:30:57 (52.67s) | Epoch: 6 | Batch: 310 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10832.10
07/17/24 12:30:57 (52.68s) | Epoch: 6 | Batch: 311 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10031.58
07/17/24 12:30:57 (52.70s) | Epoch: 6 | Batch: 312 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10154.39
07/17/24 12:30:57 (52.71s) | Epoch: 6 | Batch: 313 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10696.36
07/17/24 12:30:57 (52.73s) | Epoch: 6 | Batch: 314 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9895.81
07/17/24 12:30:57 (52.75s) | Epoch: 6 | Batch: 315 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10636.29
07/17/24 12:30:57 (52.76s) | Epoch: 6 | Batch: 316 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10038.76
07/17/24 12:30:57 (52.78s) | Epoch: 6 | Batch: 317 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10322.39
07/17/24 12:30:57 (52.80s) | Epoch: 6 | Batch: 318 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10640.29
07/17/24 12:30:57 (52.82s) | Epoch: 6 | Batch: 319 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9834.67
07/17/24 12:30:57 (52.83s) | Epoch: 6 | Batch: 320 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9270.77
07/17/24 12:30:57 (52.85s) | Epoch: 6 | Batch: 321 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10153.58
07/17/24 12:30:57 (52.87s) | Epoch: 6 | Batch: 322 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10018.77
07/17/24 12:30:57 (52.88s) | Epoch: 6 | Batch: 323 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10859.78
07/17/24 12:30:57 (52.90s) | Epoch: 6 | Batch: 324 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10074.81
07/17/24 12:30:57 (52.91s) | Epoch: 6 | Batch: 325 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10028.00
07/17/24 12:30:57 (52.93s) | Epoch: 6 | Batch: 326 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10543.18
07/17/24 12:30:57 (52.95s) | Epoch: 6 | Batch: 327 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10753.41
07/17/24 12:30:57 (52.96s) | Epoch: 6 | Batch: 328 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10205.75
07/17/24 12:30:57 (52.98s) | Epoch: 6 | Batch: 329 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10447.43
07/17/24 12:30:57 (53.00s) | Epoch: 6 | Batch: 330 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10626.87
07/17/24 12:30:57 (53.02s) | Epoch: 6 | Batch: 331 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9708.74
07/17/24 12:30:57 (53.03s) | Epoch: 6 | Batch: 332 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10417.55
07/17/24 12:30:57 (53.05s) | Epoch: 6 | Batch: 333 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10101.55
07/17/24 12:30:57 (53.07s) | Epoch: 6 | Batch: 334 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10165.37
07/17/24 12:30:57 (53.08s) | Epoch: 6 | Batch: 335 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10516.70
07/17/24 12:30:57 (53.10s) | Epoch: 6 | Batch: 336 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10247.44
07/17/24 12:30:57 (53.12s) | Epoch: 6 | Batch: 337 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10107.35
07/17/24 12:30:57 (53.13s) | Epoch: 6 | Batch: 338 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10546.76
07/17/24 12:30:57 (53.15s) | Epoch: 6 | Batch: 339 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10548.25
07/17/24 12:30:57 (53.16s) | Epoch: 6 | Batch: 340 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9839.93
07/17/24 12:30:57 (53.18s) | Epoch: 6 | Batch: 341 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9626.92
07/17/24 12:30:58 (53.20s) | Epoch: 6 | Batch: 342 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9927.50
07/17/24 12:30:58 (53.21s) | Epoch: 6 | Batch: 343 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10257.78
07/17/24 12:30:58 (53.23s) | Epoch: 6 | Batch: 344 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9844.27
07/17/24 12:30:58 (53.25s) | Epoch: 6 | Batch: 345 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9607.30
07/17/24 12:30:58 (53.27s) | Epoch: 6 | Batch: 346 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9927.96
07/17/24 12:30:58 (53.28s) | Epoch: 6 | Batch: 347 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9909.92
07/17/24 12:30:58 (53.30s) | Epoch: 6 | Batch: 348 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9964.20
07/17/24 12:30:58 (53.32s) | Epoch: 6 | Batch: 349 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9530.97
07/17/24 12:30:58 (53.33s) | Epoch: 6 | Batch: 350 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9947.91
07/17/24 12:30:58 (53.35s) | Epoch: 6 | Batch: 351 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10403.33
07/17/24 12:30:58 (53.36s) | Epoch: 6 | Batch: 352 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9743.90
07/17/24 12:30:58 (53.38s) | Epoch: 6 | Batch: 353 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10288.32
07/17/24 12:30:58 (53.40s) | Epoch: 6 | Batch: 354 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9617.27
07/17/24 12:30:58 (53.41s) | Epoch: 6 | Batch: 355 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9977.20
07/17/24 12:30:58 (53.43s) | Epoch: 6 | Batch: 356 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9981.49
07/17/24 12:30:58 (53.45s) | Epoch: 6 | Batch: 357 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9951.42
07/17/24 12:30:58 (53.46s) | Epoch: 6 | Batch: 358 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9882.67
07/17/24 12:30:58 (53.48s) | Epoch: 6 | Batch: 359 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10539.05
07/17/24 12:30:58 (53.50s) | Epoch: 6 | Batch: 360 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10157.20
07/17/24 12:30:58 (53.52s) | Epoch: 6 | Batch: 361 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10163.09
07/17/24 12:30:58 (53.53s) | Epoch: 6 | Batch: 362 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10230.08
07/17/24 12:30:58 (53.55s) | Epoch: 6 | Batch: 363 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10003.62
07/17/24 12:30:58 (53.56s) | Epoch: 6 | Batch: 364 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10148.34
07/17/24 12:30:58 (53.58s) | Epoch: 6 | Batch: 365 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9819.90
07/17/24 12:30:58 (53.60s) | Epoch: 6 | Batch: 366 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9892.88
07/17/24 12:30:58 (53.61s) | Epoch: 6 | Batch: 367 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10228.42
07/17/24 12:30:58 (53.63s) | Epoch: 6 | Batch: 368 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10371.26
07/17/24 12:30:58 (53.65s) | Epoch: 6 | Batch: 369 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10274.55
07/17/24 12:30:58 (53.67s) | Epoch: 6 | Batch: 370 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10095.52
07/17/24 12:30:58 (53.68s) | Epoch: 6 | Batch: 371 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9606.04
07/17/24 12:30:58 (53.70s) | Epoch: 6 | Batch: 372 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10608.68
07/17/24 12:30:58 (53.72s) | Epoch: 6 | Batch: 373 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10128.85
07/17/24 12:30:58 (53.73s) | Epoch: 6 | Batch: 374 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10023.97
07/17/24 12:30:58 (53.75s) | Epoch: 6 | Batch: 375 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10355.72
07/17/24 12:30:58 (53.77s) | Epoch: 6 | Batch: 376 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10073.53
07/17/24 12:30:58 (53.78s) | Epoch: 6 | Batch: 377 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10138.10
07/17/24 12:30:58 (53.80s) | Epoch: 6 | Batch: 378 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10780.30
07/17/24 12:30:58 (53.81s) | Epoch: 6 | Batch: 379 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9715.21
07/17/24 12:30:58 (53.83s) | Epoch: 6 | Batch: 380 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9989.40
07/17/24 12:30:58 (53.85s) | Epoch: 6 | Batch: 381 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10162.62
07/17/24 12:30:58 (53.87s) | Epoch: 6 | Batch: 382 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10430.52
07/17/24 12:30:58 (53.88s) | Epoch: 6 | Batch: 383 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10183.77
07/17/24 12:30:58 (53.90s) | Epoch: 6 | Batch: 384 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10015.47
07/17/24 12:30:58 (53.92s) | Epoch: 6 | Batch: 385 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9886.22
07/17/24 12:30:58 (53.93s) | Epoch: 6 | Batch: 386 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10265.73
07/17/24 12:30:58 (53.95s) | Epoch: 6 | Batch: 387 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9919.70
07/17/24 12:30:58 (53.97s) | Epoch: 6 | Batch: 388 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10182.48
07/17/24 12:30:58 (53.98s) | Epoch: 6 | Batch: 389 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10344.49
07/17/24 12:30:58 (54.00s) | Epoch: 6 | Batch: 390 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9940.14
07/17/24 12:30:58 (54.01s) | Epoch: 6 | Batch: 391 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9805.09
07/17/24 12:30:58 (54.03s) | Epoch: 6 | Batch: 392 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10359.81
07/17/24 12:30:58 (54.05s) | Epoch: 6 | Batch: 393 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10572.19
07/17/24 12:30:58 (54.06s) | Epoch: 6 | Batch: 394 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10099.26
07/17/24 12:30:58 (54.08s) | Epoch: 6 | Batch: 395 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9958.97
07/17/24 12:30:58 (54.10s) | Epoch: 6 | Batch: 396 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9953.97
07/17/24 12:30:58 (54.12s) | Epoch: 6 | Batch: 397 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10601.65
07/17/24 12:30:58 (54.13s) | Epoch: 6 | Batch: 398 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9820.47
07/17/24 12:30:58 (54.15s) | Epoch: 6 | Batch: 399 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9880.62
07/17/24 12:30:58 (54.17s) | Epoch: 6 | Batch: 400 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9990.44
07/17/24 12:30:58 (54.18s) | Epoch: 6 | Batch: 401 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10336.43
07/17/24 12:30:59 (54.20s) | Epoch: 6 | Batch: 402 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9599.26
07/17/24 12:30:59 (54.21s) | Epoch: 6 | Batch: 403 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9936.97
07/17/24 12:30:59 (54.23s) | Epoch: 6 | Batch: 404 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10514.05
07/17/24 12:30:59 (54.25s) | Epoch: 6 | Batch: 405 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10163.91
07/17/24 12:30:59 (54.27s) | Epoch: 6 | Batch: 406 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9939.79
07/17/24 12:30:59 (54.28s) | Epoch: 6 | Batch: 407 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10200.05
07/17/24 12:30:59 (54.30s) | Epoch: 6 | Batch: 408 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9921.55
07/17/24 12:30:59 (54.32s) | Epoch: 6 | Batch: 409 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10005.64
07/17/24 12:30:59 (54.33s) | Epoch: 6 | Batch: 410 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10164.37
07/17/24 12:30:59 (54.35s) | Epoch: 6 | Batch: 411 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 9716.01
07/17/24 12:30:59 (54.37s) | Epoch: 6 | Batch: 412 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10191.26
07/17/24 12:30:59 (54.38s) | Epoch: 6 | Batch: 413 (0.005s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10180.75
07/17/24 12:30:59 (54.40s) | Epoch: 6 | Batch: 414 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10077.74
07/17/24 12:30:59 (54.41s) | Epoch: 6 | Batch: 415 (0.004s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10451.87
07/17/24 12:30:59 (54.43s) | Epoch: 6 | Batch: 416 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10446.82
07/17/24 12:30:59 (54.45s) | Epoch: 6 | Batch: 417 (0.006s) | LR: 0.001 | KL Weight: 0.1 | Loss: 10166.90
